,Unnamed: 0,begin,end,filename,shot_id,transcript,topic,score
629,629,00:35:26:07,00:35:28:06,5245830105934359183.xml,630,"What then, the gang druggie thing? ",major life events,0.45076411962509155
11349,11349,00:34:57:00,00:34:59:17,5258818087037440299.xml,718,I know I'm not as lean and athletic  as I was when I was younger.,major life events,0.45072346925735474
5853,5853,01:18:51:09,01:18:54:09,5251033029316736209.xml,1537,I wouldn't be surprised  if Stacey left you to it.,major life events,0.45055755972862244
974,974,00:53:28:22,00:53:31:05,5245830105934359183.xml,975,They're not crisps are they. ,major life events,0.45055726170539856
3582,3582,01:14:19:06,01:14:22:23,5248439298566680341.xml,1502,I love you too much to let... ,major life events,0.45048588514328003
18669,18669,01:07:03:04,01:07:07:09,5269245838135402929.xml,1133,Snap.  You're not as clever as I thought. ,major life events,0.45035603642463684
1481,1481,01:18:18:17,01:18:20:21,5245830105934359183.xml,1482,He's not gonna sue. ,major life events,0.45012643933296204
5145,5145,00:41:28:16,00:41:32:17,5251033029316736209.xml,829,But no-one'll even see him cos of  his record.  And I just thought...,major life events,0.4499986171722412
5632,5632,01:08:02:16,01:08:10:04,5251033029316736209.xml,1316,"Look, I don't need you to find me  a job, especially not with a vicar.",major life events,0.4498443305492401
5646,5646,01:08:59:03,01:09:01:09,5251033029316736209.xml,1330,"Sod's law, innit? ",major life events,0.44981175661087036
21709,21709,00:33:42:24,00:33:45:15,5274434588125702436.xml,616,"You don't realise what you're after  till it's in front of you, do you?",major life events,0.4497469365596771
10895,10895,00:11:33:18,00:11:37:00,5258818087037440299.xml,264,I'll be with you in a minute. ,major life events,0.4492999017238617
9652,9652,00:54:21:15,00:54:24:15,5256228221757951173.xml,941,We all set?  Yeah.  I'll just double check you ain't left nothing.,major life events,0.4492776095867157
2220,2220,00:07:50:08,00:07:56:02,5248439298566680341.xml,140,"That was lovely, Pat.  He smiled.  At least we can look back at it.",major life events,0.44926851987838745
15951,15951,00:26:36:03,00:26:37:15,5266645664934403562.xml,520,They need to finalise the list.  It'll be fun!,major life events,0.44923925399780273
19162,19162,00:06:54:20,00:06:56:00,5271844722846213628.xml,132,"No.  That's a good sign, isn't it? How many weeks pregnant are you?",major life events,0.4490795135498047
9386,9386,00:39:22:23,00:39:25:03,5256228221757951173.xml,675,"Grandma, what have I told you? ",major life events,0.44905605912208557
1540,1540,01:22:47:08,01:22:48:10,5245830105934359183.xml,1541,No... ,major life events,0.44893336296081543
12619,12619,01:44:51:22,01:44:57:01,5258818087037440299.xml,1988,I'm Tamwar Masood.  You've been great. Thank you and good night. ,major life events,0.44887465238571167
10922,10922,00:12:41:05,00:12:43:06,5258818087037440299.xml,291,I know somebody else  put you up to it so...  Here.,major life events,0.4488559663295746
1694,1694,01:32:40:02,01:32:42:12,5245830105934359183.xml,1695,"I'll help you, all right.  I'll help you do your  make-up and stuff.",major life events,0.4487377405166626
7914,7914,01:13:56:15,01:13:59:12,5253646087419594905.xml,1305,"Yeah, yeah,  but is that enough, Stace?",major life events,0.44866445660591125
13638,13638,00:39:55:17,00:39:57:17,5264050645694159353.xml,789,Have a nice hot shower?  You got a clean result.,major life events,0.44860121607780457
7051,7051,00:26:12:20,00:26:14:23,5253646087419594905.xml,442,I ain't feeling well. ,major life events,0.44858813285827637
453,453,00:26:57:07,00:27:14:24,5245830105934359183.xml,454,"You can at least call me a cab.  Yeah, I'm sorry.  That's all right. I hope she knows how lucky she is  and I hope she makes you smile.  Thanks. ",major life events,0.4485872983932495
1773,1773,01:36:15:10,01:36:18:04,5245830105934359183.xml,1774,"You don't look too comfy, Ian. ",major life events,0.44857099652290344
688,688,00:38:47:24,00:38:50:03,5245830105934359183.xml,689,Ian.  Ian?  That bloke wouldn't  even give me 5p let alone 500 quid.,major life events,0.4484711289405823
16030,16030,00:30:14:00,00:30:15:24,5266645664934403562.xml,599,We need to order more tonics.  You're gonna be on your own this lunchtime.,major life events,0.4484480917453766
10516,10516,01:46:16:08,01:46:20:22,5256228221757951173.xml,1805,"All right, mate, do us a favour, ",major life events,0.4483070969581604
1915,1915,01:44:25:05,01:44:27:10,5245830105934359183.xml,1916,"Now listen,  there's a bag in the hall.",major life events,0.44822821021080017
21254,21254,00:08:47:05,00:08:53:15,5274434588125702436.xml,161,Maybe.  OK.  Chelse?,major life events,0.44795992970466614
3899,3899,01:30:20:20,01:30:26:03,5248439298566680341.xml,1819,"Well, let's just say I  had a little tip-off. Cos you'd know all  about them, wouldn't ya?",major life events,0.44775569438934326
15971,15971,00:27:30:18,00:27:36:04,5266645664934403562.xml,540,"No.  Well, if it's all right with Mrs Beale, could you add her name to the list?",major life events,0.44762274622917175
11557,11557,00:45:40:11,00:45:43:11,5258818087037440299.xml,926,"I said Lauren could have a  few friends round.  You know, plan their campaign strategy.",major life events,0.4475236237049103
274,274,00:16:26:22,00:16:29:24,5245830105934359183.xml,275,She's good to me.  I don't want her  to think I'm going behind her back.,major life events,0.44751033186912537
2165,2165,00:04:33:10,00:04:34:18,5248439298566680341.xml,85,"Right, that should do that. ",major life events,0.4474804699420929
17438,17438,01:49:18:08,01:49:22:00,5266645664934403562.xml,2007,"Right, well if you get a shift on  and you can still make it.  And your dad won't be none the wiser. OK.",major life events,0.44746220111846924
3272,3272,01:00:45:09,01:00:48:16,5248439298566680341.xml,1192,"So, er, what about you, Tone?  First crush?  And I don't want no celebrities.",major life events,0.4473169147968292
18238,18238,00:39:01:00,00:39:02:17,5269245838135402929.xml,702,Cheers. ,major life events,0.44728946685791016
10723,10723,00:03:43:19,00:03:45:15,5258818087037440299.xml,92,Cheers. ,major life events,0.44728946685791016
16747,16747,01:10:29:16,01:10:33:08,5266645664934403562.xml,1316,Cheers. ,major life events,0.44728946685791016
18038,18038,00:26:18:05,00:26:20:10,5269245838135402929.xml,502,Oh!  Lovely. ,major life events,0.44727832078933716
10193,10193,01:27:00:12,01:27:03:01,5256228221757951173.xml,1482,"No, I'd like that... ",major life events,0.44690370559692383
6676,6676,00:04:41:15,00:04:44:06,5253646087419594905.xml,67,Post? ,major life events,0.44682928919792175
13540,13540,00:34:00:16,00:34:06:16,5264050645694159353.xml,691,"Look, Libby...  Stop stalling for time, Darren. You've got a double lesson before  your test, so get a move on. Yeah...",major life events,0.4466688334941864
16556,16556,00:59:13:09,00:59:15:04,5266645664934403562.xml,1125,"This is brilliant  darlin', thank you.",major life events,0.4466686546802521
14564,14564,01:32:19:03,01:32:28:11,5264050645694159353.xml,1715,"I'll be back in a couple of minutes.  All right. You all right, love?",major life events,0.4465096890926361
18518,18518,00:56:35:16,00:56:36:01,5269245838135402929.xml,982,Just don't hurt her on my watch. ,major life events,0.44650185108184814
11977,11977,01:06:54:10,01:06:56:01,5258818087037440299.xml,1346,"I'm out tonight.  Oh, well, it looks as though it's you, me and Charlie, then, girl.  Yeah?",major life events,0.44650012254714966
11472,11472,00:41:41:11,00:41:44:05,5258818087037440299.xml,841,"I should get back to the stall.  Yeah, you do that.",major life events,0.44637227058410645
7526,7526,00:51:18:06,00:51:23:18,5253646087419594905.xml,917,"What's up, Whit? ",major life events,0.4462701380252838
10114,10114,01:22:38:14,01:22:46:13,5256228221757951173.xml,1403,"Me and her, we can have  some proper talking time. Show her some attention, that's  what she's been missing out on.",major life events,0.44601476192474365
20061,20061,00:53:28:07,00:53:32:07,5271844722846213628.xml,1031,Roxy'll be wondering where we are.  Oh. ,major life events,0.4459737241268158
1805,1805,01:38:06:19,01:38:07:19,5245830105934359183.xml,1806,"What, and give Bianca  the satisfaction?",major life events,0.4459424316883087
10758,10758,00:04:46:23,00:04:48:07,5258818087037440299.xml,127,What's all this?  You've got  loads of texts from the gym. What do they want?,major life events,0.4459131062030792
19826,19826,00:40:35:24,00:40:43:18,5271844722846213628.xml,796,"Am I?!  Yeah, well. You were there  for her when she needed you. So why don't you go and find  us a couple of vases, eh?",major life events,0.4458995461463928
10106,10106,01:22:08:11,01:22:11:18,5256228221757951173.xml,1395,Looking for this? ,major life events,0.445893794298172
20501,20501,01:17:07:08,01:17:14:14,5271844722846213628.xml,1471,"Ssshh, ssshh...  Oh, hey... ",major life events,0.4458518922328949
4021,4021,01:37:38:19,01:37:43:12,5248439298566680341.xml,1941,You tapped up my ex for dirt on me.  What are you scared she'll tell me? Nothing!,major life events,0.4457823932170868
4352,4352,00:01:50:01,00:01:51:24,5251033029316736209.xml,36,Tony?  She'll be at work all day. We'd have the place to ourselves.,major life events,0.4456671178340912
11245,11245,00:30:09:17,00:30:12:16,5258818087037440299.xml,614,"If it isn't the lady of the lake.  I hear the wet look is very in this year.  Well, you'd know all about that, wouldn't you?",major life events,0.4455999433994293
11295,11295,00:32:21:22,00:32:23:01,5258818087037440299.xml,664,"Well, you don't look that way to me.  There's nothing Mum can do.",major life events,0.4454790949821472
5613,5613,01:07:12:21,01:07:18:08,5251033029316736209.xml,1297,"You do understand, don't you?  Yeah.  He wants you all to himself. ",major life events,0.44544270634651184
9469,9469,00:44:04:22,00:44:10:07,5256228221757951173.xml,758,# You're just to good to be true...  # ,major life events,0.4454319477081299
1241,1241,01:07:54:15,01:07:56:00,5245830105934359183.xml,1242,"They are.  You can see it in their  eyes. Cover it up well, don't they?",major life events,0.44541698694229126
16394,16394,00:49:14:24,00:49:17:07,5266645664934403562.xml,963,"You're on second.  Second, great.  You? ",major life events,0.4453798234462738
12871,12871,00:01:43:22,00:01:44:22,5264050645694159353.xml,22,"All right, Ronnie?  Morning.",major life events,0.4453495144844055
6790,6790,00:10:40:06,00:10:43:08,5253646087419594905.xml,181,Most out of character.  I just don't understand why you'd  force poor Danielle to go rooting through my private affairs.,major life events,0.44532865285873413
7912,7912,01:13:50:12,01:13:55:17,5253646087419594905.xml,1303,"Not again, never again.  You make me feel safe and wanted,  you make me feel like I matter.",major life events,0.44494593143463135
16296,16296,00:42:39:08,00:42:42:15,5266645664934403562.xml,865,On your own? ,major life events,0.44488829374313354
14179,14179,01:10:34:04,01:10:44:05,5264050645694159353.xml,1330,"See now Jack,  Jack treats me like a grown-up. He's kind and good...  and Mum loves him. ",major life events,0.4448530375957489
3317,3317,01:02:53:12,01:02:56:09,5248439298566680341.xml,1237,"Oh, Peggy, that's a tricky one... ",major life events,0.44481509923934937
7277,7277,00:38:19:02,00:38:21:10,5253646087419594905.xml,668,"And you'd hurt her like that,  would you?  After all she's done?",major life events,0.4447695314884186
155,155,00:09:48:08,00:09:50:02,5245830105934359183.xml,156,"They're helping me out, they're up  for it. But you're the manager.",major life events,0.44457677006721497
13864,13864,00:51:13:13,00:51:15:03,5264050645694159353.xml,1015,"Denise, what have you done?  What every good parent should do for their kids. So we're playing God?",major life events,0.444480299949646
12483,12483,01:37:34:23,01:37:36:23,5258818087037440299.xml,1852,"Tamwar is a sensible boy.  When he gets home,",major life events,0.4444374442100525
1721,1721,01:33:58:08,01:33:59:07,5245830105934359183.xml,1722,"Are you sure I look all right?  Yeah, you look fine.",major life events,0.44440096616744995
6865,6865,00:15:11:11,00:15:22:03,5253646087419594905.xml,256,"Having a nice little chat, there.  What's it to you?  Well, you're married to my son. And?  Don't forget how well I know you, Stace. I know the signs better than anyone.  Get lost, Max.",major life events,0.4443826377391815
2128,2128,00:02:49:17,00:02:53:04,5248439298566680341.xml,48,"Shocking.  I opened all the windows  but it's still not enough. Had to come in here just to get away.  DID you want a cup of tea, Whit?",major life events,0.44431909918785095
22948,22948,01:41:52:12,01:41:54:08,5274434588125702436.xml,1855,I told you not to ask me  any questions.,major life events,0.444114625453949
16620,16620,01:02:45:11,01:02:48:20,5266645664934403562.xml,1189,I'll just... ,major life events,0.44410720467567444
12481,12481,01:37:28:07,01:37:31:00,5258818087037440299.xml,1850,"I'm calling Tamwar.  Assuming I can get a signal,",major life events,0.4439350962638855
7120,7120,00:30:29:05,00:30:36:16,5253646087419594905.xml,511,You back to work?  Yeah.  You sure? You still look a bit pasty.,major life events,0.44384515285491943
5517,5517,01:02:12:05,01:02:15:20,5251033029316736209.xml,1201,"I tell you what,  you go and put your face on, and I'll make you a nice big pot  of hot coffee, OK?",major life events,0.4437806010246277
21620,21620,00:30:00:15,00:30:02:21,5274434588125702436.xml,527,Are you there?  Oh. ,major life events,0.4437783658504486
9330,9330,00:35:49:02,00:35:49:16,5256228221757951173.xml,619,We're going to sit here until  you decide you're going to behave yourself.,major life events,0.4437417984008789
9685,9685,00:56:04:22,00:56:07:14,5256228221757951173.xml,974,Pat.  Can I have a word? ,major life events,0.4436942934989929
20383,20383,01:10:21:08,01:10:25:16,5271844722846213628.xml,1353,Bed bath's on you. ,major life events,0.4436139762401581
3982,3982,01:34:39:17,01:34:48:00,5248439298566680341.xml,1902,"I promised a friend of mine  I'd find her a good home. Don't suppose you could  take her in, could ya? I can't, sorry.  Eh?  Oh.",major life events,0.443570077419281
16983,16983,01:23:49:10,01:23:58:08,5266645664934403562.xml,1552,"I'll be a couple of minutes, right?  Right.",major life events,0.4435062110424042
4856,4856,00:27:19:06,00:27:21:02,5251033029316736209.xml,540,You stupid cow!  Where'd you get it?,major life events,0.4434901475906372
4607,4607,00:14:57:07,00:14:58:15,5251033029316736209.xml,291,"Be nice for you kids an' all,  then he'd be like your proper dad. All legal and that.",major life events,0.4432550072669983
10303,10303,01:33:05:04,01:33:08:14,5256228221757951173.xml,1592,"No, pressure.  So, that's it, then. ",major life events,0.44323500990867615
17432,17432,01:48:55:10,01:49:00:22,5266645664934403562.xml,2001,"Well, he's no mug.  He'll soon  see through her, when the ""boob factor"" has worn off.",major life events,0.4432213306427002
4653,4653,00:17:11:16,00:17:13:08,5251033029316736209.xml,337,Just a minute! ,major life events,0.4431092143058777
11971,11971,01:06:42:23,01:06:44:03,5258818087037440299.xml,1340,Well?  You're right.  She's a cow.,major life events,0.4430013597011566
17209,17209,01:36:32:10,01:36:34:12,5266645664934403562.xml,1778,Yeah?  He was tall.,major life events,0.4427761435508728
21375,21375,00:16:27:14,00:16:35:15,5274434588125702436.xml,282,"And if something's up,  I wanna hear it from you straight. I just couldn't stand the idea  of things getting messed up again.",major life events,0.4427236020565033
6370,6370,01:44:03:05,01:44:04:08,5251033029316736209.xml,2054,"but in Tony's mind he was just  protecting me. What, from Peter?!",major life events,0.44266200065612793
14293,14293,01:16:26:03,01:16:43:21,5264050645694159353.xml,1444,"Right, well...come in.  Drink?  Er no, thanks. Well, sit down.  Sit down.  What is this about, Bradley?  OK.  Fine, I'll...  I'll cut straight to the chase.",major life events,0.44259899854660034
14677,14677,01:37:57:08,01:38:01:04,5264050645694159353.xml,1828,"Yeah.  Yeah, that'd be good. ",major life events,0.44255170226097107
6716,6716,00:06:59:22,00:07:01:11,5253646087419594905.xml,107,Aren't you supposed to be at school?  Aren't you supposed to be at work?,major life events,0.44249844551086426
2520,2520,00:22:45:24,00:22:47:22,5248439298566680341.xml,440,I've done my bit. ,major life events,0.4424210488796234
9084,9084,00:21:32:07,00:21:35:18,5256228221757951173.xml,373,I'm glad you did.  You sure?  You seem a little nervous. ,major life events,0.4423687756061554
1434,1434,01:15:58:17,01:16:03:06,5245830105934359183.xml,1435,"Nice one!  Well done, son.",major life events,0.4422628581523895
6430,6430,01:48:11:19,01:48:13:02,5251033029316736209.xml,2114,"Really, you're fit.  Older women are OK.",major life events,0.442077100276947
19582,19582,00:29:22:19,00:29:24:04,5271844722846213628.xml,552,There's someone waiting  here to see you.,major life events,0.4419713318347931
11518,11518,00:43:42:13,00:43:45:15,5258818087037440299.xml,887,But I don't think we'd  have anything in your size.,major life events,0.44190719723701477
21982,21982,00:49:31:23,00:49:32:17,5274434588125702436.xml,889,Have you been discussing me?  It's not like she's saying.,major life events,0.4416896402835846
1294,1294,01:10:01:12,01:10:02:07,5245830105934359183.xml,1295,"Here, use this!  OW!",major life events,0.4416481554508209
9199,9199,00:28:50:05,00:28:54:22,5256228221757951173.xml,488,"Yeah, I know.  Look, if you want I'll ",major life events,0.4415362477302551
6175,6175,01:34:32:17,01:34:35:04,5251033029316736209.xml,1859,I was just gonna come  and see you. Why?,major life events,0.4415060579776764
20785,20785,01:34:19:15,01:34:22:17,5271844722846213628.xml,1755,Blimey.  That's the third cot she's got.  Spoilt for choice.,major life events,0.4415040612220764
12600,12600,01:44:06:13,01:44:09:15,5258818087037440299.xml,1969,"Then where have you  been skulking off to, huh? And what were you doing talking  to that man earlier? What man?",major life events,0.441421240568161
937,937,00:51:49:09,00:51:54:24,5245830105934359183.xml,938,Now I've got the OK from the owners  I'll spend whatever it takes to get this place the way I like it. Maybe minimal chique or rustic rural.  Right. Lovely.,major life events,0.4413607716560364
10328,10328,01:34:29:22,01:34:43:23,5256228221757951173.xml,1617,"Who knows how long it'll be  before I can get him back here. Faster than you'd think,  I can tell you that. No, Jay, what you done?  They all red tape on me,  so I just cut through it. You can't do that. ",major life events,0.44135773181915283
5706,5706,01:12:02:23,01:12:06:07,5251033029316736209.xml,1390,"There'd have to be  some thorough checks first, and even then, I can't promise  anything, but leave it to me, OK?",major life events,0.44135376811027527
12389,12389,01:31:31:00,01:31:33:15,5258818087037440299.xml,1758,But how do you know if  a man is truly happy?,major life events,0.44111648201942444
821,821,00:45:16:02,00:45:31:13,5245830105934359183.xml,822,"Look, you've got to do this right.  It won't work. Yes, it will.  Just convince him  that you've really hurt yourself.",major life events,0.44104743003845215
16429,16429,00:50:52:04,00:50:55:17,5266645664934403562.xml,998,Yeah!  I liked him.  Well done! ,major life events,0.44096559286117554
20974,20974,01:48:07:22,01:48:14:03,5271844722846213628.xml,1944,"Really?  Yeah, I know people who know people. Oh, well, I'll find out then. ",major life events,0.4409653842449188
17221,17221,01:37:08:01,01:37:09:09,5266645664934403562.xml,1790,Talk about headstrong.  You couldn't tell my Sam anything.,major life events,0.44090795516967773
9434,9434,00:42:14:07,00:42:17:00,5256228221757951173.xml,723,"""He always did the right  thing, no matter what.",major life events,0.44073957204818726
6461,6461,01:49:45:11,01:49:50:24,5251033029316736209.xml,2145,"Oh, OK.  Well, I'll call you... ",major life events,0.4405324161052704
14363,14363,01:20:44:23,01:20:48:16,5264050645694159353.xml,1514,You're the weaker brother.  You always were. ,major life events,0.44049885869026184
11304,11304,00:32:56:09,00:32:57:12,5258818087037440299.xml,673,"Yeah, yeah, it's amazing.  That's good.  See you.",major life events,0.4403470456600189
9908,9908,01:09:30:01,01:09:34:10,5256228221757951173.xml,1197,"No, no, I mean yes...um, not with  Minty, no, no.  What would you do?",major life events,0.44016966223716736
9032,9032,00:18:48:18,00:18:54:06,5256228221757951173.xml,321,"They read between the lines.  They'll pick up on things. No, they won't.  They'll put things in her head. I've read about these people.  She'll hate me twice as much.",major life events,0.4401587247848511
15986,15986,00:28:06:14,00:28:10:01,5266645664934403562.xml,555,She just lied for you.  Now let's hope she can stick to it.,major life events,0.44013333320617676
7068,7068,00:26:57:23,00:27:02:19,5253646087419594905.xml,459,I just need to know that  you're gonna be with me forever.,major life events,0.4399057626724243
165,165,00:10:17:21,00:10:22:01,5245830105934359183.xml,166,"I'll ask about,  something might turn up.",major life events,0.4397713840007782
20056,20056,00:52:58:14,00:53:02:00,5271844722846213628.xml,1026,The look of terror in your eyes.  I'd have done anything to  take all that pain away.,major life events,0.4397033452987671
4996,4996,00:34:56:09,00:34:58:18,5251033029316736209.xml,680,"Can't she, Archie?  I tell you what, Peggy,",major life events,0.4395395517349243
2274,2274,00:10:49:17,00:10:51:12,5248439298566680341.xml,194,"So why's he ignoring me?  Cos he's a man, and that's what men are like.",major life events,0.4393925368785858
1040,1040,00:56:27:24,00:56:32:22,5245830105934359183.xml,1041,"and he's saying a few more words.  Well, so they say.  But he won't do it for me, Bradley.",major life events,0.43934980034828186
4149,4149,01:45:45:15,01:45:48:08,5248439298566680341.xml,2069,You could have landed anywhere.  Why poxy Walford?,major life events,0.4392513036727905
15256,15256,02:13:34:04,02:13:41:21,5264050645694159353.xml,2407,"If I need to boss my kids around  so that I don't feel empty inside, what does it mean when someone",major life events,0.4392020106315613
9315,9315,00:35:21:06,00:35:24:00,5256228221757951173.xml,604,"Yeah, but not too early, eh.  Peggy's making a big family meal. ",major life events,0.4390309453010559
5556,5556,01:04:15:01,01:04:23:06,5251033029316736209.xml,1240,"That is possible, isn't it?  Lying lips  is an abomination to the Lord.",major life events,0.439024955034256
9132,9132,00:23:30:00,00:23:35:02,5256228221757951173.xml,421,No.  I've just got something to do. ,major life events,0.43860840797424316
5084,5084,00:38:13:19,00:38:16:13,5251033029316736209.xml,768,See?  I'm useless.  I never even checked.,major life events,0.43855345249176025
15745,15745,00:16:22:22,00:16:27:06,5266645664934403562.xml,314,"Yeah, well, she's already told you,  she didn't see who was driving. Maybe.",major life events,0.43847036361694336
16688,16688,01:06:18:11,01:06:19:13,5266645664934403562.xml,1257,"200 quid.  So I think I'm gonna head  into town later, splash the cash on some new clothes.",major life events,0.4384087026119232
22394,22394,01:10:49:17,01:10:51:14,5274434588125702436.xml,1301,"Gone most of the afternoon, he said. ",major life events,0.4383666515350342
301,301,00:17:49:17,00:17:52:10,5245830105934359183.xml,302,Still am. ,major life events,0.43831467628479004
1869,1869,01:42:47:01,01:42:49:16,5245830105934359183.xml,1870,I love you.  I'll never leave you.  I'll never hurt ya.,major life events,0.43829330801963806
17207,17207,01:36:23:22,01:36:30:12,5266645664934403562.xml,1776,Handsome.  Charming! ,major life events,0.43825140595436096
13207,13207,00:17:03:05,00:17:07:07,5264050645694159353.xml,358,"No, no, I didn't mean...  Go on, I'll cover for you.  Please.",major life events,0.4381425380706787
11788,11788,00:58:10:04,00:58:16:07,5258818087037440299.xml,1157,"Ronnie, you sure  everything's all right? Yeah, why wouldn't it be?",major life events,0.4381065368652344
5092,5092,00:38:36:10,00:38:38:00,5251033029316736209.xml,776,I didn't think I'd have to worry  about it being traced back to you.,major life events,0.43809637427330017
676,676,00:38:15:17,00:38:18:07,5245830105934359183.xml,677,"Yeah, it's great. ",major life events,0.4380840063095093
23041,23041,01:47:25:05,01:47:58:18,5274434588125702436.xml,1948,"Ah, you see.  There's a reason to stay.  You took your time,  but you got there in the end. I need to go.  What? I need to go.  This was a mistake. ",major life events,0.43786704540252686
3708,3708,01:20:00:02,01:20:07:00,5248439298566680341.xml,1628,"And Phil's camera would do for just  about a couple of snapshots on Brighton Pier, but not for this.",major life events,0.4378063380718231
8996,8996,00:16:54:18,00:17:01:15,5256228221757951173.xml,285,"I'm still here, Whitney. ",major life events,0.4377942681312561
6841,6841,00:14:22:05,00:14:25:07,5253646087419594905.xml,232,You can't get me!  Got you!,major life events,0.437766432762146
20272,20272,01:04:25:06,01:04:31:16,5271844722846213628.xml,1242,"Give 'em my best.  Will do, love. You should see that little  babe, Shirl, you could hold her in the palm of your hand.",major life events,0.43774423003196716
2531,2531,00:23:26:02,00:23:28:18,5248439298566680341.xml,451,"Shut up, you, will ya?  Oh, well done.  Bianca told me.",major life events,0.4376915395259857
259,259,00:15:50:19,00:15:56:07,5245830105934359183.xml,260,"No, it's all working out,  skipping and that.",major life events,0.4376554489135742
18372,18372,00:49:41:07,00:49:49:09,5269245838135402929.xml,836,"I'd keep the number  if I were you, just in case. She's no Delia, bless her.  Oi, I can cook. Not any day I've been here.  You're not trying to make amends for something, are you?",major life events,0.4376252293586731
2904,2904,00:43:34:08,00:43:40:00,5248439298566680341.xml,824,Mo!  I'm looking  for the sticking plasters. Where have they got to? ,major life events,0.4376038908958435
343,343,00:19:53:03,00:19:58:18,5245830105934359183.xml,344,"Hold on.  What? You want that, don't ya? Oh, yeah, thanks.  Not too late to join us.  We could have a little spar.",major life events,0.43756160140037537
18336,18336,00:46:55:02,00:46:56:11,5269245838135402929.xml,800,"That's all right, I'll take care of  her.  Come on, you can't be in here.",major life events,0.4374941289424896
5958,5958,01:25:03:10,01:25:05:09,5251033029316736209.xml,1642,"Mmm, squeeze you to bits. ",major life events,0.43747177720069885
21614,21614,00:29:40:10,00:29:43:16,5274434588125702436.xml,521,Whatever do you've  got planned.,major life events,0.4374162554740906
22024,22024,00:51:51:22,00:51:55:05,5274434588125702436.xml,931,Time to light the candles!  In a sec.,major life events,0.43735453486442566
300,300,00:17:47:05,00:17:49:16,5245830105934359183.xml,301,Was you really scared of me?  Yeah.,major life events,0.43730950355529785
2858,2858,00:40:48:14,00:40:49:15,5248439298566680341.xml,778,"Pat, you were right! ",major life events,0.437309205532074
850,850,00:46:49:19,00:46:52:19,5245830105934359183.xml,851,They went up in the loft  to fix the water tank and found all this junk.,major life events,0.43715694546699524
13150,13150,00:13:58:17,00:14:00:17,5264050645694159353.xml,301,"Oh, thanks darlin'.  You're a godsend.",major life events,0.437148779630661
15500,15500,00:03:07:16,00:03:08:21,5266645664934403562.xml,69,"Although, saying that,  Dot's probably the only Branning without a motive to do it.",major life events,0.43712952733039856
7663,7663,00:59:07:14,00:59:10:05,5253646087419594905.xml,1054,"This is good, I hope.  Lovely, I'd say.  Don't do too many of these. ",major life events,0.43700551986694336
21695,21695,00:32:57:17,00:32:59:20,5274434588125702436.xml,602,You gonna help me out?  There's 50 notes in it.,major life events,0.4369499683380127
44,44,00:02:26:21,00:02:28:17,5245830105934359183.xml,45,"What, she leave her white stick  in the car? In the Vic for a drink.",major life events,0.4368458390235901
16855,16855,01:16:55:12,01:16:56:19,5266645664934403562.xml,1424,Maybe moving a bit further afield  wouldn't be a bad idea.,major life events,0.43678897619247437
15025,15025,01:58:48:09,01:58:51:20,5264050645694159353.xml,2176,"I mean, you without  your red locks would be...",major life events,0.43677982687950134
19296,19296,00:13:10:15,00:13:13:18,5271844722846213628.xml,266,"I'll tell you what I think, shall I? ",major life events,0.4365847706794739
2786,2786,00:36:24:01,00:36:31:16,5248439298566680341.xml,706,Pig.  I'm ain't gonna let him get  away with this. Leave it to me. I know how to deal with his sort. ,major life events,0.43655985593795776
18090,18090,00:29:54:11,00:30:00:04,5269245838135402929.xml,554,"Hello darlin'.  Hello. You sleep OK? Yeah.  Fine, thanks.  Don't you live somewhere else now?",major life events,0.43652859330177307
7184,7184,00:33:02:21,00:33:04:02,5253646087419594905.xml,575,What's this then?  Thursday night? ,major life events,0.436515748500824
3475,3475,01:09:20:15,01:09:22:18,5248439298566680341.xml,1395,I think it's really nice of you to  include Suzy in all of this. What?,major life events,0.43646040558815
6128,6128,01:32:20:19,01:32:23:05,5251033029316736209.xml,1812,"Hello, Jane.  Come in.  I thought this might cheer Morgan up.",major life events,0.43636322021484375
14818,14818,01:46:44:12,01:46:54:13,5264050645694159353.xml,1969,"And you love me too.  Do I? Yes. Come on, that's what  this is all about.",major life events,0.4363262355327606
793,793,00:44:09:03,00:44:10:05,5245830105934359183.xml,794,"You and Callum?  No, Ian, I'm lying.",major life events,0.4359711706638336
6920,6920,00:18:12:08,00:18:15:16,5253646087419594905.xml,311,"Er, Cliff?  That's different, he's a pop star. ",major life events,0.43595603108406067
16680,16680,01:05:51:17,01:05:55:22,5266645664934403562.xml,1249,"but you'd be doing me a really big  favour.  There's a load of us living under this roof,",major life events,0.4359268546104431
14312,14312,01:18:10:15,01:18:12:22,5264050645694159353.xml,1463,You're just with her cos she's mine! ,major life events,0.43581709265708923
4724,4724,00:20:59:08,00:21:02:24,5251033029316736209.xml,408,tell everyone how much I love you. ,major life events,0.4357838034629822
18200,18200,00:37:13:07,00:37:16:03,5269245838135402929.xml,664,"Yeah, Cheers.  Oh, and thanks,  for helping Ben out with the cake yesterday.",major life events,0.4357761740684509
11334,11334,00:34:25:09,00:34:26:22,5258818087037440299.xml,703,"And you're sure you're all right  after your little soaking? Yeah,",major life events,0.43574267625808716
15969,15969,00:27:19:19,00:27:28:08,5266645664934403562.xml,538,"Is she always like this?  Worse.  Here, listen, you know the  comedy night at the Vic tomorrow? Ian, just leave it.  Hold on, love, hold on.",major life events,0.43565481901168823
