,Unnamed: 0,begin,end,filename,shot_id,transcript,topic,score
13118,13118,00:12:30:05,00:12:41:07,5264050645694159353.xml,269,"£3.71.  Of course.  You must need every penny now,  what with the post office closing...",drama,0.461567223072052
3520,3520,01:10:52:01,01:10:56:11,5248439298566680341.xml,1440,"I thought so.  See,  I could've told you about chinchillas before you bought him.",drama,0.46149352192878723
1865,1865,01:42:34:02,01:42:37:18,5245830105934359183.xml,1866,"I love you.  I know I shouldn't  say it, but I can't help it.",drama,0.46144556999206543
4652,4652,00:17:09:08,00:17:11:15,5251033029316736209.xml,336,Daddy! ,drama,0.4612024128437042
21375,21375,00:16:27:14,00:16:35:15,5274434588125702436.xml,282,"And if something's up,  I wanna hear it from you straight. I just couldn't stand the idea  of things getting messed up again.",drama,0.46107229590415955
22924,22924,01:40:33:11,01:40:35:03,5274434588125702436.xml,1831,"What, the three of us? ",drama,0.46104976534843445
20691,20691,01:28:47:23,01:28:50:05,5271844722846213628.xml,1661,"Sorry, it's non-transferable.  Raffle rules.",drama,0.46048587560653687
11671,11671,00:52:40:09,00:52:41:13,5258818087037440299.xml,1040,So clear off and leave me in peace.  Bradley...,drama,0.46047985553741455
280,280,00:16:48:08,00:16:51:11,5245830105934359183.xml,281,Peggy wouldn't see it like that. ,drama,0.4604550898075104
16885,16885,01:18:51:08,01:18:54:01,5266645664934403562.xml,1454,I know we ain't been able to  celebrate your birthday together...,drama,0.46035563945770264
19818,19818,00:40:20:10,00:40:23:03,5271844722846213628.xml,788,I'll go. ,drama,0.46034446358680725
5223,5223,00:46:00:14,00:46:03:16,5251033029316736209.xml,907,I've got a surprise for you! ,drama,0.4603309631347656
6163,6163,01:33:55:17,01:34:10:03,5251033029316736209.xml,1847,"Right, well, seeing as neither of us  have got work today... What? Well, I thought we could go upstairs  for a little nap. Not now.  You've been yawning since  we got back.",drama,0.46033012866973877
21313,21313,00:12:01:03,00:12:01:22,5274434588125702436.xml,220,Ian wants to know if he needs cover  for tomorrow. How do you mean?,drama,0.460320383310318
5097,5097,00:38:45:02,00:38:47:23,5251033029316736209.xml,781,I made a mistake.  I thought he could handle it.,drama,0.4602741003036499
15757,15757,00:17:00:24,00:17:06:06,5266645664934403562.xml,326,Want to invite anyone else?  Your dad?  Peggy? I want her with us.  What's your problem? Maybe I should stay here and... ,drama,0.46017947793006897
15863,15863,00:22:34:16,00:22:40:13,5266645664934403562.xml,432,"No, I've just got out.  No, no, I'm fine.  Look, I need you  to do something for me.",drama,0.46011674404144287
1398,1398,01:14:39:15,01:14:40:21,5245830105934359183.xml,1399,I have to do everything myself.  What did Ian say?,drama,0.4599798023700714
9873,9873,01:07:47:23,01:07:50:00,5256228221757951173.xml,1162,And your change. ,drama,0.459841787815094
9378,9378,00:38:55:24,00:38:59:24,5256228221757951173.xml,667,"Oh, Bradley...  How ever much did it cost you? ",drama,0.45983877778053284
5423,5423,00:56:43:02,00:56:44:12,5251033029316736209.xml,1107,Are you telling me what to do now? ,drama,0.45981648564338684
22675,22675,01:27:19:04,01:27:22:04,5274434588125702436.xml,1582,"Come on, Liam, you and Tiff  better get off to school.",drama,0.4597969353199005
11681,11681,00:53:32:18,00:53:40:24,5258818087037440299.xml,1050,No.  You're right.  I ain't going anywhere. ,drama,0.4597889184951782
18441,18441,00:52:37:19,00:52:42:04,5269245838135402929.xml,905,"Not particularly.  Let's just forget it, shall we? No.  I think it's a good idea. ",drama,0.459712415933609
4497,4497,00:08:41:23,00:08:45:23,5251033029316736209.xml,181,That's all very well.  But I've got my  irritable you-know-what to consider.,drama,0.4596984386444092
5171,5171,00:42:58:01,00:43:01:13,5251033029316736209.xml,855,Peggy... ,drama,0.45962151885032654
10177,10177,01:26:21:18,01:26:23:18,5256228221757951173.xml,1466,"I thought you might like  having someone else along, dilute things a bit.",drama,0.4595670998096466
19405,19405,00:19:38:10,00:19:41:13,5271844722846213628.xml,375,He's looking for someone  to be a mum to Ben. So where does that leave you? ,drama,0.45943042635917664
3376,3376,01:05:15:19,01:05:18:22,5248439298566680341.xml,1296,"Well, go on then. ",drama,0.45933467149734497
11227,11227,00:29:23:09,00:29:24:14,5258818087037440299.xml,596,As if you care. ,drama,0.4593278169631958
8897,8897,00:10:11:11,00:10:18:01,5256228221757951173.xml,186,"Any idea whose this is?  Last season's.  It must be Ronnie's. She was in here earlier, so I'll  take it over to her. Hurry up, cos Ian's waiting for me, yeah?",drama,0.4593217372894287
2332,2332,00:13:34:13,00:13:39:02,5248439298566680341.xml,252,"Have you ever been in love?  You're a right nosey cow, ain't ya?",drama,0.45930731296539307
20715,20715,01:30:21:15,01:30:26:16,5271844722846213628.xml,1685,'I've been waiting for ya.' ,drama,0.459293007850647
14355,14355,01:20:16:22,01:20:18:15,5264050645694159353.xml,1506,"Cos I am gonna do it, mate. ",drama,0.45926856994628906
10289,10289,01:32:16:05,01:32:19:04,5256228221757951173.xml,1578,I do want you to be there  and I'll fight for you.,drama,0.45923367142677307
19201,19201,00:08:50:15,00:08:52:24,5271844722846213628.xml,171,Surprised it took him this long.  You don't know what you're talking about.,drama,0.45921045541763306
22553,22553,01:20:14:12,01:20:16:20,5274434588125702436.xml,1460,"What's this?  The £1,000 that you said I could not raise.",drama,0.4592086672782898
20984,20984,01:48:37:19,01:48:44:04,5271844722846213628.xml,1954,"No, it's all right.  He don't mind.",drama,0.4591621458530426
21897,21897,00:45:18:20,00:45:19:12,5274434588125702436.xml,804,and being able to smile  about it afterwards.  Well done.,drama,0.4591458737850189
8739,8739,00:01:45:21,00:01:55:19,5256228221757951173.xml,28,"Oh.  They're not all as lucky as us, you know. How are you getting on, darling?  All good, Mrs Mitchell. I'll be back later to do upstairs.",drama,0.45899710059165955
22880,22880,01:37:19:21,01:37:23:03,5274434588125702436.xml,1787,"..immoral...  and wrong.  You'll have to give  everybody back their money, do you hear? You are joking?",drama,0.4589889347553253
19072,19072,00:02:46:23,00:02:48:04,5271844722846213628.xml,42,"Yeah, only to pick these up. ",drama,0.4587136507034302
14411,14411,01:23:46:04,01:23:49:08,5264050645694159353.xml,1562,Is it? ,drama,0.45864152908325195
8292,8292,01:34:21:21,01:34:23:04,5253646087419594905.xml,1683,It's a work of art.  Whit loves clobber like this.,drama,0.45856186747550964
1616,1616,01:27:28:21,01:27:50:21,5245830105934359183.xml,1617,"And that you're like me and you  can't keep your hands off a nice bird in a skirt. But apart from all that,  I never said nothing. Thanks, Dad.  You're a master of tact.  You really are. I just think I should  give it a miss. Why?  You were bang up for it  this morning. Cos I'm tired. I've still gotta get Oscar to bed. ",drama,0.4585229754447937
6724,6724,00:07:22:19,00:07:26:03,5253646087419594905.xml,115,Do you think I can't see  what you're doing?,drama,0.45849621295928955
21948,21948,00:47:38:09,00:47:40:05,5274434588125702436.xml,855,Forgive me.  I had a knock on the head.,drama,0.4584110379219055
18837,18837,01:16:40:20,01:16:45:09,5269245838135402929.xml,1301,"I will not kneel to anyone,  for anything...  not even for you. Oh, you and your bloody pride! ",drama,0.45839861035346985
17152,17152,01:33:34:24,01:33:38:04,5266645664934403562.xml,1721,"But never fear, Jean is here! ",drama,0.4583117663860321
6977,6977,00:21:17:11,00:21:18:20,5253646087419594905.xml,368,It's probably best you leave her be. ,drama,0.45826253294944763
11126,11126,00:23:12:12,00:23:15:21,5258818087037440299.xml,495,"But if you take that wine upstairs,  we could try out one to nine.",drama,0.45825421810150146
1627,1627,01:28:13:09,01:28:17:22,5245830105934359183.xml,1628,"I want you there, anyway. ",drama,0.45805853605270386
1189,1189,01:05:52:13,01:05:54:02,5245830105934359183.xml,1190,"Well, I'm not sure now. ",drama,0.4578509032726288
10891,10891,00:11:22:14,00:11:24:18,5258818087037440299.xml,260,"Well, you can tell HER to knock  if the bedroom door's closed.",drama,0.45770028233528137
11529,11529,00:44:06:14,00:44:11:01,5258818087037440299.xml,898,"I told you,  I don't wanna talk about it. I know you don't, but you're gonna  have to deal with it at some point.",drama,0.45769190788269043
3261,3261,01:00:17:09,01:00:19:11,5248439298566680341.xml,1181,"Oh, er, can I help you, mate? ",drama,0.4576081335544586
1559,1559,01:24:01:22,01:24:05:07,5245830105934359183.xml,1560,She's very keen for all  the family to be there.,drama,0.45751333236694336
16383,16383,00:48:54:00,00:48:58:06,5266645664934403562.xml,952,Jane? ,drama,0.45737674832344055
4711,4711,00:20:16:12,00:20:20:13,5251033029316736209.xml,395,"I hope Morgan sleeps through tonight.  I'm knackered.  You should get an early night, babe. Yeah.  I'll go up in a minute.",drama,0.4573567807674408
11268,11268,00:30:52:22,00:30:53:15,5258818087037440299.xml,637,See you later.  See you.,drama,0.45726659893989563
12052,12052,01:10:33:17,01:10:35:06,5258818087037440299.xml,1421,Like what?  Like if she really is going to the gym?,drama,0.45714426040649414
22231,22231,01:03:45:21,01:03:49:20,5274434588125702436.xml,1138,But you don't actually  have any evidence?,drama,0.4570847451686859
22574,22574,01:21:50:11,01:21:59:21,5274434588125702436.xml,1481,"I checked myself out of hospital to  look after you, Abi and Oscar. You think this is easy for me? ",drama,0.457060307264328
11004,11004,00:16:57:23,00:17:02:00,5258818087037440299.xml,373,"Yeah, you had to stop  and get key rings. Come on, Abs... Right!  Forget English.  How's your French?",drama,0.45705556869506836
5891,5891,01:21:02:17,01:21:03:14,5251033029316736209.xml,1575,Can't remember his name. ,drama,0.45692259073257446
14577,14577,01:32:54:15,01:33:03:23,5264050645694159353.xml,1728,Are you OK?  What is it with you?  Huh?  Are you lonely?  Are you looking for a friend?,drama,0.4569220542907715
6016,6016,01:27:17:12,01:27:18:18,5251033029316736209.xml,1700,"Right, what happened?  Come on, spill it. It wasn't a fight.",drama,0.45690488815307617
2523,2523,00:22:53:20,00:22:55:18,5248439298566680341.xml,443,"I can't do that.  If they all go out, we'll have this place to ourselves.",drama,0.4568198621273041
5862,5862,01:19:15:11,01:19:17:08,5251033029316736209.xml,1546,See ya.  Bye!  We won't wait up.,drama,0.45677971839904785
6354,6354,01:43:04:16,01:43:16:05,5251033029316736209.xml,2038,"Come on, babe,  it might not be that bad. Heather accused me of bribing  Dorothy to keep her mouth shut. You did try to persuade her to.  Hey! He seemed like a reasonable guy.  I'm sure he'll understand.",drama,0.45672592520713806
9963,9963,01:12:54:06,01:12:56:20,5256228221757951173.xml,1252,Of course they do.  You're eating them whole!,drama,0.45667415857315063
7127,7127,00:30:47:16,00:30:51:05,5253646087419594905.xml,518,Callum Monks? ,drama,0.45666080713272095
2109,2109,00:02:04:24,00:02:09:21,5248439298566680341.xml,29,"What's the matter?  I think I heard something. So if someone does comes in,  I'm just here to ask you if you want a cup of tea, OK?",drama,0.4565064311027527
106,106,00:05:58:00,00:06:04:24,5245830105934359183.xml,107,So what do you reckon?  I reckon I've ordered  too much tomato sauce.,drama,0.456430584192276
9754,9754,00:59:40:03,00:59:42:10,5256228221757951173.xml,1043,We ran out of juice.  So I thought  I'd get some from downstairs. So where is it?,drama,0.4563053846359253
7778,7778,01:06:16:11,01:06:18:23,5253646087419594905.xml,1169,Did she see someone? ,drama,0.4562794864177704
19852,19852,00:42:50:02,00:42:54:23,5271844722846213628.xml,822,Can I touch her?  Yeah.,drama,0.45624691247940063
12557,12557,01:41:58:03,01:42:00:04,5258818087037440299.xml,1926,"With Mr Beale as inspiration, you  can hardly fail, can you? SHE GIGGLES",drama,0.45624133944511414
20243,20243,01:03:03:19,01:03:11:22,5271844722846213628.xml,1213,"Come on then.  Here you are.  Chomp it down. Go on, get that down you.  Here y'are,  there you go.  Well, come on.",drama,0.45595598220825195
17695,17695,00:07:14:12,00:07:17:03,5269245838135402929.xml,159,I'll tell the boys. ,drama,0.45593589544296265
3112,3112,00:52:31:11,00:52:35:17,5248439298566680341.xml,1032,In all our years together I can count  on the fingers of one hand how many times Max did that.,drama,0.4559202194213867
23041,23041,01:47:25:05,01:47:58:18,5274434588125702436.xml,1948,"Ah, you see.  There's a reason to stay.  You took your time,  but you got there in the end. I need to go.  What? I need to go.  This was a mistake. ",drama,0.4558672606945038
6476,6476,01:50:43:14,01:50:47:00,5251033029316736209.xml,2160,I can't believe what an idiot  you are sometimes.,drama,0.45562395453453064
7063,7063,00:26:48:12,00:26:51:06,5253646087419594905.xml,454,"So, I know you said that we have to  wait till we get the money and that,",drama,0.455439031124115
13514,13514,00:32:48:01,00:32:51:10,5264050645694159353.xml,665,"Oh, thanks. ",drama,0.4554091691970825
12640,12640,01:46:15:20,01:46:17:01,5258818087037440299.xml,2009,Ian? ,drama,0.45526230335235596
957,957,00:52:53:04,00:52:56:18,5245830105934359183.xml,958,Ian? ,drama,0.45526230335235596
6797,6797,00:11:02:21,00:11:04:01,5253646087419594905.xml,188,and your conspiracy theories and go  and waste somebody else's time?,drama,0.45505985617637634
10712,10712,00:03:27:22,00:03:30:05,5258818087037440299.xml,81,We get this place sorted and we'll  be laughing.  All right?  Come on.,drama,0.4546820819377899
2381,2381,00:16:16:11,00:16:17:16,5248439298566680341.xml,301,Awful.  At least Tiff  don't play the trumpet.,drama,0.45443275570869446
22521,22521,01:17:58:09,01:17:59:04,5274434588125702436.xml,1428,I know it was you who tried to kill  me.  And I'm going to prove it.,drama,0.4541178345680237
15917,15917,00:24:45:06,00:24:46:17,5266645664934403562.xml,486,Are you going to be OK?  Yeah.  Of course.,drama,0.45397043228149414
23,23,00:01:26:14,00:01:33:04,5245830105934359183.xml,24,"Fiona.  Hi. So, Ricky, where are you taking me tonight?",drama,0.4538321793079376
20207,20207,01:01:33:21,01:01:35:07,5271844722846213628.xml,1177,If only there was some way that  I looked like I own the Vic.,drama,0.45373639464378357
20391,20391,01:11:00:07,01:11:03:04,5271844722846213628.xml,1361,Don't pretend you're all  honoured and emotional now.,drama,0.45367613434791565
14168,14168,01:09:22:18,01:09:25:22,5264050645694159353.xml,1319,This is the best thing  to happen to me for ages. PHONE BEEPS,drama,0.4536026418209076
13048,13048,00:10:06:13,00:10:13:02,5264050645694159353.xml,199,"It was fine.  I knew it! That's brilliant.  So, I thought... ",drama,0.45356377959251404
20682,20682,01:28:04:23,01:28:10:19,5271844722846213628.xml,1652,"I had to help Ian out.  You could've told me,  I've had to wash their uniforms,",drama,0.45348867774009705
18303,18303,00:44:28:07,00:44:42:21,5269245838135402929.xml,767,"It's me, Masood.  Can we talk?  No, it has to be in private.  I've got a proposition for you. ",drama,0.4534745216369629
1406,1406,01:15:02:23,01:15:06:05,5245830105934359183.xml,1407,He'll do it just for fun. ,drama,0.45342060923576355
10169,10169,01:26:04:09,01:26:07:23,5256228221757951173.xml,1458,Are you ashamed of him  being your brother-in-law?,drama,0.45336681604385376
7588,7588,00:55:27:22,00:55:29:06,5253646087419594905.xml,979,"Better yet, did you  get yourself up the duff?",drama,0.4532710909843445
2335,2335,00:13:47:16,00:13:48:14,5248439298566680341.xml,255,Don't do that now.  This is important.,drama,0.4530456066131592
720,720,00:39:58:04,00:39:59:11,5245830105934359183.xml,721,"Right, I'll sort out the drinks. ",drama,0.4530123472213745
14849,14849,01:48:26:05,01:48:32:02,5264050645694159353.xml,2000,"Tanya, please.  Please.  If we don't, one of us is  gonna do something that we regret.",drama,0.4528728723526001
11950,11950,01:06:03:02,01:06:07:02,5258818087037440299.xml,1319,That never goes away. ,drama,0.4527829587459564
1187,1187,01:05:46:23,01:05:50:13,5245830105934359183.xml,1188,Thought you had Garry and Minty.  They can't play.  Are you interested?,drama,0.45275241136550903
21252,21252,00:08:39:17,00:08:41:21,5274434588125702436.xml,159,"Yeah, well, you know I've been busy. ",drama,0.45269274711608887
8269,8269,01:33:01:05,01:33:02:21,5253646087419594905.xml,1660,"Right.  Yeah.  I didn't think you'd want to do it yourself, so...",drama,0.45245420932769775
5981,5981,01:25:36:09,01:25:38:16,5251033029316736209.xml,1665,He wasn't even up when I came down. ,drama,0.45226165652275085
7118,7118,00:30:18:02,00:30:27:20,5253646087419594905.xml,509,"I've got my own money, thanks.  Right.  Well, don't let me  hold you up. Where's Stacey?  I'm starving. ",drama,0.4522503614425659
7953,7953,01:16:30:02,01:16:31:17,5253646087419594905.xml,1344,Hi. ,drama,0.4521785378456116
20296,20296,01:06:37:13,01:06:44:07,5271844722846213628.xml,1266,Hi. ,drama,0.4521785378456116
14308,14308,01:18:03:07,01:18:06:00,5264050645694159353.xml,1459,"You should, Max,  cos it's gonna happen. Why?",drama,0.4521690905094147
19336,19336,00:16:08:07,00:16:21:04,5271844722846213628.xml,306,"..you started howling,  so I went back upstairs and I opened the cupboard and...  you looked so frightened. I'm not surprised!  I just picked you up, I held you in  my arms till you stopped crying.",drama,0.45205816626548767
21965,21965,00:48:37:11,00:48:39:02,5274434588125702436.xml,872,Not really.  It's just I saw him ignoring her.,drama,0.45185917615890503
5412,5412,00:56:22:00,00:56:25:14,5251033029316736209.xml,1096,When do we get to be together? ,drama,0.4518551528453827
1871,1871,01:42:51:22,01:42:56:20,5245830105934359183.xml,1872,Just give me a chance and  I'll prove it.,drama,0.4517819285392761
1372,1372,01:13:50:14,01:13:52:13,5245830105934359183.xml,1373,Bradley! ,drama,0.45176684856414795
21384,21384,00:17:09:14,00:17:12:22,5274434588125702436.xml,291,Yeah.  Yeah. ,drama,0.45173826813697815
11334,11334,00:34:25:09,00:34:26:22,5258818087037440299.xml,703,"And you're sure you're all right  after your little soaking? Yeah,",drama,0.45167088508605957
3817,3817,01:26:26:04,01:26:28:11,5248439298566680341.xml,1737,Can't you get some agency staff  in then?,drama,0.4513415992259979
2198,2198,00:06:56:07,00:06:57:11,5248439298566680341.xml,118,I'll get the others.  Come on. ,drama,0.4513228237628937
12362,12362,01:29:02:23,01:29:05:12,5258818087037440299.xml,1731,My brother's gay. ,drama,0.45128893852233887
7870,7870,01:10:25:04,01:10:29:14,5253646087419594905.xml,1261,"Er, can you just give us a minute?  Well, it's not a trick question, Stacey, hot or cold?",drama,0.451280415058136
15312,15312,02:17:49:01,02:17:52:02,5264050645694159353.xml,2463,Is there any sign of brain damage?  I'm afraid it's impossible  to say until he wakes up.,drama,0.45119383931159973
18871,18871,01:18:25:05,01:18:36:00,5269245838135402929.xml,1335,"Oh, this is marvellous, this is.  D'you know how much money  she paid me for this? I'm going to have to give  it all back to her, aren't I?",drama,0.4511311650276184
18395,18395,00:50:36:19,00:50:38:19,5269245838135402929.xml,859,"So, Mum's not a murderer.  That's the good news?",drama,0.4511007070541382
17326,17326,01:43:16:07,01:43:18:15,5266645664934403562.xml,1895,"We ask that in the power  of your love, Max may be made well.",drama,0.4510856568813324
18251,18251,00:40:03:01,00:40:06:13,5269245838135402929.xml,715,So who is it?  I don't know.,drama,0.4509270191192627
15316,15316,02:17:56:13,02:17:57:23,5264050645694159353.xml,2467,I'll take you through  in a few moments.,drama,0.4508576989173889
1773,1773,01:36:15:10,01:36:18:04,5245830105934359183.xml,1774,"You don't look too comfy, Ian. ",drama,0.4508296847343445
18255,18255,00:40:23:15,00:40:26:18,5269245838135402929.xml,719,"Don't get involved.  She still loves  him, Jack.  That's why she did it.",drama,0.45070260763168335
2033,2033,01:51:28:24,01:51:39:21,5245830105934359183.xml,2034,Subtitles by Red Bee Media Ltd  E-mail subtitling@bbc.co.uk ,drama,0.4506840407848358
4259,4259,01:52:53:21,01:53:17:17,5248439298566680341.xml,2179,Subtitles by Red Bee Media Ltd  E-mail subtitling@bbc.co.uk ,drama,0.4506840407848358
21054,21054,01:53:35:10,01:53:59:21,5271844722846213628.xml,2024,Subtitles by Red Bee Media Ltd  E-mail subtitling@bbc.co.uk ,drama,0.4506840407848358
8657,8657,01:54:05:03,01:54:30:00,5253646087419594905.xml,2048,Subtitles by Red Bee Media Ltd  E-mail subtitling@bbc.co.uk ,drama,0.4506840407848358
12746,12746,01:52:21:01,01:53:05:01,5258818087037440299.xml,2115,Subtitles by Red Bee Media Ltd  E-mail subtitling@bbc.co.uk ,drama,0.4506840407848358
17519,17519,01:52:48:22,01:53:33:01,5266645664934403562.xml,2088,Subtitles by Red Bee Media Ltd  E-mail subtitling@bbc.co.uk ,drama,0.4506840407848358
10580,10580,01:51:24:22,01:51:34:11,5256228221757951173.xml,1869,Subtitles by Red Bee Media Ltd  E-mail subtitling@bbc.co.uk ,drama,0.4506840407848358
18992,18992,01:24:40:06,01:25:06:03,5269245838135402929.xml,1456,Subtitles by Red Bee Media Ltd  E-mail subtitling@bbc.co.uk ,drama,0.4506840407848358
18533,18533,00:57:37:02,00:57:40:05,5269245838135402929.xml,997,"Well, smile then, Mother, you're  going to see your beloved son again.",drama,0.45058417320251465
12675,12675,01:48:09:17,01:48:12:12,5258818087037440299.xml,2044,Maybe you're having second thoughts.  About what? About France.  About me.,drama,0.45045846700668335
4599,4599,00:14:40:19,00:14:43:10,5251033029316736209.xml,283,What are you doing?  Just seeing what it'd feel like being Mrs Jackson King -,drama,0.4503795802593231
19150,19150,00:06:24:09,00:06:28:07,5271844722846213628.xml,120,But that's almost...  20 years.,drama,0.450257807970047
4679,4679,00:18:40:17,00:18:44:02,5251033029316736209.xml,363,I'll see what I've got. ,drama,0.4502486288547516
5440,5440,00:57:44:04,00:57:51:08,5251033029316736209.xml,1124,"Sweetheart?  Come on, open up. ",drama,0.4502449035644531
9493,9493,00:46:39:14,00:46:44:04,5256228221757951173.xml,782,"Hi Peggy it's me, I was just calling  cos I needed to know what time",drama,0.45019206404685974
5199,5199,00:44:35:15,00:44:37:14,5251033029316736209.xml,883,(Stace sells that for 15. ) ,drama,0.45012545585632324
13849,13849,00:50:33:06,00:50:38:15,5264050645694159353.xml,1000,I think you'd better go upstairs.  Have 40 winks and then I'll do you  a nice piece of poached haddock.,drama,0.44996917247772217
21829,21829,00:40:45:17,00:40:55:03,5274434588125702436.xml,736,This time...I think you should. ,drama,0.4498782157897949
19218,19218,00:09:31:07,00:09:33:12,5271844722846213628.xml,188,"Ron, I need drugs!  Anything you can  get your hands on, all right?",drama,0.4496922194957733
22806,22806,01:33:30:09,01:33:32:13,5274434588125702436.xml,1713,You wouldn't understand. ,drama,0.4496707022190094
1947,1947,01:46:25:16,01:46:54:14,5245830105934359183.xml,1948,"Ricky.  About what you said.  I'm sorry,  I really am.  Look, I...  I just don't feel like that  about you any more.  I love Tony. I'm sorry.  Course.  Look, you know, I'm  sorry, I've had a bit to drink.",drama,0.44958779215812683
22729,22729,01:29:46:05,01:29:47:10,5274434588125702436.xml,1636,We might be seeing each other again  tonight.,drama,0.4495168626308441
17350,17350,01:44:09:17,01:44:12:12,5266645664934403562.xml,1919,"Rox, I wouldn't dream of  making you live in a place like that, would I? I know.",drama,0.44937947392463684
3307,3307,01:02:32:08,01:02:37:10,5248439298566680341.xml,1227,"Oh, Pat!  Here, you're  just the person I wanted to ask.",drama,0.4492778182029724
2359,2359,00:14:48:11,00:14:51:21,5248439298566680341.xml,279,And I'll be up in a sec. ,drama,0.44923800230026245
22243,22243,01:04:28:05,01:04:33:12,5274434588125702436.xml,1150,"I assure you, Mr Branning,  I am only interested in seeing  justice done in this case.",drama,0.4491930603981018
698,698,00:39:08:20,00:39:13:15,5245830105934359183.xml,699,"Go through.  Oh, we're the first, are we? ",drama,0.44912809133529663
21954,21954,00:47:50:04,00:47:53:05,5274434588125702436.xml,861,You didn't want me dead.  Didn't I?,drama,0.4490698277950287
15783,15783,00:18:22:12,00:18:27:10,5266645664934403562.xml,352,"Yeah, well, we had someone  from the local paper in,",drama,0.448935866355896
17034,17034,01:26:53:21,01:26:58:11,5266645664934403562.xml,1603,"Well, actually, Sean, I was  going to apologise for yesterday. I was out of order.",drama,0.4489157199859619
14668,14668,01:37:39:07,01:37:40:21,5264050645694159353.xml,1819,"I thought you were at the Vic,  so...sorry. It's OK.",drama,0.4487721025943756
11440,11440,00:39:47:06,00:40:12:19,5258818087037440299.xml,809,"How much?  Isn't there some sort  of discount if your spouse is already a member? That's more like it, yeah.  Beale, Jane Beale.  Well, you must have  some record of her. Can't you check again?  This is Walford Gym, yeah? ",drama,0.448771595954895
17420,17420,01:48:18:21,01:48:23:09,5266645664934403562.xml,1989,"It's always best to have  everything out in the open, so you can deal with it, you know?",drama,0.4486250579357147
5235,5235,00:46:53:10,00:46:56:08,5251033029316736209.xml,919,"This better not be a ploy of yours,  Pat Evans, to worm your way in and try and take him away from me,",drama,0.4486047327518463
11315,11315,00:33:45:11,00:33:47:24,5258818087037440299.xml,684,"Not having any luck?  No.  Mo said they'd be easy to  shift, but I haven't sold one yet.",drama,0.4485781192779541
3861,3861,01:28:48:21,01:28:49:08,5248439298566680341.xml,1781,We're out of everything.  Thought you was at Tamika's?,drama,0.4484235644340515
18698,18698,01:08:32:11,01:08:36:17,5269245838135402929.xml,1162,"I can depend on your  discretion, can't I? Absolutely. ",drama,0.44842007756233215
19101,19101,00:04:14:08,00:04:20:19,5271844722846213628.xml,71,"That's it, up you go.  That's it.  Watch the step!",drama,0.44835230708122253
7529,7529,00:51:29:01,00:51:33:14,5253646087419594905.xml,920,"I even thought you'd  grown to love him. Not like your dad, but different.  Yeah.  It's different.",drama,0.44832560420036316
80,80,00:04:47:09,00:04:49:04,5245830105934359183.xml,81,"All right then, Tarquin.  Tarquin?",drama,0.4482257664203644
9449,9449,00:43:11:18,00:43:16:01,5256228221757951173.xml,738,"I was his fiancee.  Oh.  Oh, right.  Well, no,  of course not.  Be our guest.",drama,0.448215126991272
16780,16780,01:11:52:18,01:11:58:23,5266645664934403562.xml,1349,"Listen, I've booked us a table  tonight at Fargo's, seven o'clock. So, hopefully I'll see you there. ",drama,0.4480133056640625
2132,2132,00:03:07:20,00:03:10:17,5248439298566680341.xml,52,I'm glad Tony's back. ,drama,0.4479997456073761
16399,16399,00:49:26:19,00:49:28:14,5266645664934403562.xml,968,I'm not doing it.  Of course you're doing it?  What do you mean?,drama,0.44798582792282104
6019,6019,01:27:22:20,01:27:26:03,5251033029316736209.xml,1703,I'm late for school. ,drama,0.4478694796562195
4418,4418,00:04:43:17,00:04:46:22,5251033029316736209.xml,102,Course you can't. ,drama,0.44784796237945557
15691,15691,00:12:52:07,00:12:57:01,5266645664934403562.xml,260,Tan...? ,drama,0.44763657450675964
16228,16228,00:38:50:10,00:38:51:13,5266645664934403562.xml,797,"Bradley, have you seen him today? ",drama,0.44754841923713684
10011,10011,01:15:43:08,01:15:46:08,5256228221757951173.xml,1300,"Pat, there's nothing  I'd like more than you to be my matron of honour.",drama,0.44717204570770264
3582,3582,01:14:19:06,01:14:22:23,5248439298566680341.xml,1502,I love you too much to let... ,drama,0.4471266269683838
5141,5141,00:41:11:11,00:41:14:20,5251033029316736209.xml,825,"Oh, he's much better, thanks.  I think he's enjoying the attention. Is Phil about?",drama,0.44711920619010925
16267,16267,00:40:46:09,00:40:49:10,5266645664934403562.xml,836,"No, it's not.  Oh!",drama,0.44703564047813416
17016,17016,01:25:49:02,01:25:56:07,5266645664934403562.xml,1585,"I'll handle the girls.  They're worried. They've been up half the night. I'm just trying to be  supportive, that's all. If I want it, I'll ask for it.",drama,0.4470096826553345
3208,3208,00:58:05:19,00:58:09:17,5248439298566680341.xml,1128,And I don't expect you to take my  word for it.  Just ask him yourself.,drama,0.44693782925605774
15741,15741,00:16:03:11,00:16:09:00,5266645664934403562.xml,310,"She stopped loving him  a long time ago. Must have been hard for you, though, ",drama,0.4468836486339569
18569,18569,00:59:59:05,01:00:01:05,5269245838135402929.xml,1033,"No, why? ",drama,0.4468558430671692
3274,3274,01:00:53:21,01:00:55:04,5248439298566680341.xml,1194,"Um, girl next door, I guess. ",drama,0.44682082533836365
4777,4777,00:23:32:07,00:23:33:22,5251033029316736209.xml,461,Ta-ta. ,drama,0.4467522203922272
10984,10984,00:15:54:06,00:15:56:16,5258818087037440299.xml,353,Yeah.  (Listen... ) ,drama,0.4467192590236664
